pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
9.67,0,14.51,9662,10141,9986,10083,10613,10482,10218,-16,-352,28
12.27,0,13.67,9663,10140,9985,10082,10612,10480,10213,-17,-353,33
14.66,0,13.67,9663,10139,9983,10080,10610,10479,10207,-14,-354,37
17.33,0,13.57,9662,10139,9981,10080,10610,10478,10201,-10,-356,41
18.93,0,13.52,9662,10139,9980,10078,10610,10477,10196,-6,-357,44
17.29,0,10.97,9660,10139,9979,10079,10610,10475,10195,-1,-358,47
16.61,0,8.89,9661,10140,9977,10079,10610,10476,10197,2,-359,47
15.28,0,6.88,9662,10141,9979,10080,10611,10475,10200,4,-359,45
15.35,0,5.25,9662,10142,9978,10080,10613,10476,10204,7,-359,42
13.22,0,5.75,9660,10143,9979,10081,10614,10477,10207,11,-359,39
11.36,0,5.6,9662,10144,9979,10081,10615,10478,10211,13,-358,37
9.24,0,6.96,9663,10143,9982,10082,10615,10479,10216,11,-358,35
7.63,0,10.06,9663,10144,9982,10083,10615,10480,10217,9,-357,32
8.2,0,11.8,9661,10142,9982,10083,10615,10479,10215,2,-356,31
8.77,0,11.89,9662,10141,9984,10082,10612,10480,10213,-5,-355,32
12.05,0,9.95,9663,10140,9983,10081,10613,10479,10210,-9,-355,33
12.86,0,7.76,9663,10141,9981,10081,10613,10479,10209,-6,-355,36
10.18,0,8.35,9662,10141,9981,10081,10614,10479,10211,1,-357,36
8.21,0,8.54,9661,10142,9982,10083,10613,10480,10214,0,-357,35
8.64,0,11.04,9663,10143,9983,10083,10614,10480,10215,-2,-356,32
8.8,0,13.07,9663,10140,9984,10083,10613,10479,10213,-4,-355,32
11.35,0,11.87,9663,10141,9984,10081,10612,10479,10209,-9,-355,34
13.63,0,11.41,9663,10140,9981,10081,10612,10478,10206,-8,-356,36
14.23,0,9.25,9662,10140,9982,10080,10612,10479,10205,-5,-355,39
13.72,0,7.03,9662,10140,9980,10081,10613,10477,10205,-2,-357,40
10.96,0,5.01,9662,10142,9981,10082,10613,10478,10210,4,-357,39
8.75,0,3.32,9663,10144,9981,10084,10615,10479,10217,6,-357,35
8.83,0,4.03,9663,10145,9981,10084,10617,10480,10223,9,-356,29
9,0,4.31,9663,10144,9981,10084,10617,10480,10225,8,-356,27
6.82,0,6.47,9664,10145,9982,10085,10617,10481,10227,8,-356,27
6.06,0,8.28,9663,10144,9985,10085,10616,10480,10227,5,-354,25
6.34,0,7.68,9663,10143,9984,10084,10616,10482,10226,-1,-355,25
6.44,0,7.65,9664,10143,9985,10085,10616,10481,10227,-4,-353,25
8.77,0,10.94,9664,10142,9985,10085,10615,10481,10225,-4,-354,25
10.95,0,13.67,9663,10142,9984,10083,10613,10481,10218,-6,-353,28
8.56,0,16.61,9663,10140,9984,10082,10612,10479,10209,-8,-355,33
6.66,0,16.78,9663,10137,9985,10080,10610,10480,10206,-15,-355,36
4.63,0,14.51,9663,10138,9986,10082,10610,10482,10208,-22,-352,37
2.99,0,12.71,9663,10137,9987,10082,10611,10482,10214,-25,-351,35
3.48,0,14.31,9661,10139,9989,10084,10611,10483,10217,-26,-351,30
3.68,0,14.63,9664,10138,9990,10083,10611,10483,10216,-26,-350,29
5.89,0,11.95,9663,10138,9989,10083,10611,10483,10216,-28,-350,30
8.65,0,10.21,9663,10139,9987,10083,10612,10481,10215,-26,-351,30
11.39,0,10.85,9664,10140,9987,10082,10612,10481,10214,-20,-352,31
13.69,0,11.01,9661,10140,9984,10082,10612,10479,10208,-14,-354,34
13.58,0,8.42,9661,10141,9983,10081,10612,10478,10206,-8,-355,37
14.15,0,6.37,9661,10141,9982,10081,10613,10478,10207,-3,-357,39
