pressure1,pressure2,pressure3,stress1,stress2,stress3,stress4,stress5,stress6,stress7,x,y,z
16.86,0.54,7.97,0,0,0,0,0,0,0,17,-364,42
16.86,0.54,7.96,0,0,0,0,0,0,0,17,-364,43
16.86,0.54,7.96,0,0,0,0,0,0,0,17,-364,43
16.96,0.59,8.01,0,0,0,0,0,0,0,18,-364,43
16.97,0.59,8,0,0,0,0,0,0,0,18,-364,43
17.01,0.55,7.97,0,0,0,0,0,0,0,18,-364,43
17.05,0.54,8.01,0,0,0,0,0,0,0,18,-364,43
17.19,0.54,7.97,0,0,0,0,0,0,0,18,-364,43
17.21,0.54,8.01,0,0,0,0,0,0,0,18,-364,44
17.25,0.63,7.97,0,0,0,0,0,0,0,18,-364,43
17.34,0.59,7.96,0,0,0,0,0,0,0,19,-364,44
17.4,0.59,7.96,0,0,0,0,0,0,0,19,-364,43
17.54,0.59,7.96,0,0,0,0,0,0,0,19,-364,43
17.6,0.59,7.96,0,0,0,0,0,0,0,19,-364,43
17.7,0.54,7.96,0,0,0,0,0,0,0,19,-364,44
17.74,0.59,7.96,0,0,0,0,0,0,0,19,-364,44
17.84,0.59,7.96,0,0,0,0,0,0,0,19,-364,44
17.89,0.59,7.92,0,0,0,0,0,0,0,19,-364,44
17.94,0.59,7.96,0,0,0,0,0,0,0,19,-364,44
17.99,0.59,7.96,0,0,0,0,0,0,0,19,-364,44
17.99,0.59,7.96,0,0,0,0,0,0,0,20,-364,44
18.04,0.59,7.96,0,0,0,0,0,0,0,20,-364,45
18.04,0.59,8.01,0,0,0,0,0,0,0,20,-364,44
18.09,0.63,7.97,0,0,0,0,0,0,0,20,-364,45
18.19,0.59,7.96,0,0,0,0,0,0,0,20,-364,45
18.23,0.59,7.96,0,0,0,0,0,0,0,20,-364,45
18.37,0.59,8.01,0,0,0,0,0,0,0,21,-364,45
18.47,0.59,7.97,0,0,0,0,0,0,0,21,-364,45
18.62,0.59,7.96,0,0,0,0,0,0,0,21,-364,45
18.67,0.55,7.96,0,0,0,0,0,0,0,21,-364,45
18.68,0.59,7.96,0,0,0,0,0,0,0,21,-363,45
18.73,0.55,7.96,0,0,0,0,0,0,0,21,-364,45
18.77,0.59,8.01,0,0,0,0,0,0,0,21,-364,45
18.78,0.59,7.96,0,0,0,0,0,0,0,21,-364,46
18.83,0.59,7.96,0,0,0,0,0,0,0,21,-364,46
18.92,0.59,8.01,0,0,0,0,0,0,0,21,-364,45
18.93,0.59,7.97,0,0,0,0,0,0,0,21,-364,46
19.02,0.59,7.96,0,0,0,0,0,0,0,22,-364,46
19.11,0.59,7.96,0,0,0,0,0,0,0,22,-364,46
19.21,0.59,7.96,0,0,0,0,0,0,0,22,-364,46
19.27,0.63,8.01,0,0,0,0,0,0,0,22,-364,47
19.4,0.59,7.97,0,0,0,0,0,0,0,23,-363,47
19.46,0.63,7.96,0,0,0,0,0,0,0,23,-364,47
19.37,0.64,7.96,0,0,0,0,0,0,0,23,-363,47
19.37,0.64,7.96,0,0,0,0,0,0,0,23,-363,47
19.32,0.59,7.96,0,0,0,0,0,0,0,23,-364,47
19.32,0.59,8.01,0,0,0,0,0,0,0,23,-363,46
19.32,0.59,7.97,0,0,0,0,0,0,0,23,-363,47
19.32,0.59,8.01,0,0,0,0,0,0,0,23,-363,47
19.36,0.63,8.01,0,0,0,0,0,0,0,23,-363,47
19.37,0.59,8.01,0,0,0,0,0,0,0,23,-363,48
